ject,image,answer,Category
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029017/Zadania_page-0791_cs8awn.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029017/Zadania_page-0792_igaeqb.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029018/Zadania_page-0793_dqgovx.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029032/Zadania_page-0794_doh8uc.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029033/Zadania_page-0795_mvtea3.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029032/Zadania_page-0796_vomlp0.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029034/Zadania_page-0797_xlv3nt.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029032/Zadania_page-0798_b9tkdx.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029032/Zadania_page-0799_aed3l0.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029033/Zadania_page-0800_vlby9x.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029033/Zadania_page-0801_psdlsq.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029034/Zadania_page-0802_wt6udh.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029034/Zadania_page-0803_w41hvx.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029050/Zadania_page-0804_dmit6r.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029050/Zadania_page-0805_a8969o.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029051/Zadania_page-0806_z4mkac.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029050/Zadania_page-0807_taowpq.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029050/Zadania_page-0808_i04kxr.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029051/Zadania_page-0809_mlbsmm.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029052/Zadania_page-0810_ucdity.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029052/Zadania_page-0811_fv7649.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029052/Zadania_page-0812_bqa335.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029052/Zadania_page-0813_cbdxkz.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029053/Zadania_page-0814_uyyuky.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029053/Zadania_page-0815_bhatxu.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029053/Zadania_page-0816_lawew5.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029076/Zadania_page-0817_ofjl8c.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029076/Zadania_page-0818_bkeexb.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029076/Zadania_page-0819_v3edzd.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029076/Zadania_page-0820_my4ale.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029077/Zadania_page-0821_sjtkuc.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029076/Zadania_page-0822_fjkyvu.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029077/Zadania_page-0823_zhqorw.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029078/Zadania_page-0824_qodyjv.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029078/Zadania_page-0825_itlxpv.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029078/Zadania_page-0826_u4yxei.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029079/Zadania_page-0827_hko1bc.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029078/Zadania_page-0828_zkguhz.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029102/Zadania_page-0829_wfbbcc.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029101/Zadania_page-0830_llyc3s.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029102/Zadania_page-0831_iqfmyz.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029102/Zadania_page-0832_a5ystc.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029103/Zadania_page-0833_yv2kvs.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029102/Zadania_page-0834_beczag.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029103/Zadania_page-0835_nmpb9p.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029104/Zadania_page-0836_xfmc3v.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029103/Zadania_page-0837_n4khzg.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029104/Zadania_page-0838_xbz6wx.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029125/Zadania_page-0839_aixt85.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029124/Zadania_page-0840_j4ezdb.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029124/Zadania_page-0841_h090k8.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029125/Zadania_page-0842_sqmpeu.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029125/Zadania_page-0843_cnyafr.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029125/Zadania_page-0844_f8a1xd.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029126/Zadania_page-0845_q9bjfb.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029126/Zadania_page-0846_rqoqpz.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029126/Zadania_page-0847_kmuuti.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029127/Zadania_page-0848_ahvjga.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029128/Zadania_page-0849_v3e2g4.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029151/Zadania_page-0850_f5ud9t.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029150/Zadania_page-0851_ygpmja.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029151/Zadania_page-0852_vijv0b.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029151/Zadania_page-0853_mdmsis.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029151/Zadania_page-0854_ui0qxb.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029151/Zadania_page-0855_pq4y8f.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029153/Zadania_page-0856_old5bv.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029152/Zadania_page-0857_ox2htf.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029152/Zadania_page-0858_sfylae.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029153/Zadania_page-0859_w3koqg.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029176/Zadania_page-0860_jawuts.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029175/Zadania_page-0861_bqaj1t.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029175/Zadania_page-0862_e7o6fc.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029175/Zadania_page-0863_fhvldi.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029176/Zadania_page-0864_o0a8ed.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029176/Zadania_page-0865_z2wwoc.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029176/Zadania_page-0866_z4kkzj.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029177/Zadania_page-0867_fj5rkr.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029177/Zadania_page-0868_us0la4.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029177/Zadania_page-0869_mnckbg.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029178/Zadania_page-0870_sdkedo.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029178/Zadania_page-0871_qeox8n.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029209/Zadania_page-0872_cobj4v.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029207/Zadania_page-0873_uuxddw.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029207/Zadania_page-0874_lzhulg.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029207/Zadania_page-0875_kvl5ug.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029207/Zadania_page-0876_hmv4m3.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029207/Zadania_page-0877_xgjaux.jpg,C,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029208/Zadania_page-0878_lwomyj.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029208/Zadania_page-0879_lixdh0.jpg,D,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029208/Zadania_page-0880_xq3aqw.jpg,A,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029209/Zadania_page-0881_gydvco.jpg,B,Planimetria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029235/Zadania_page-0882_mxbtil.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029235/Zadania_page-0883_xbrdoo.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029235/Zadania_page-0884_sjxs2t.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029235/Zadania_page-0885_qfd9zd.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029235/Zadania_page-0886_ov6mpg.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029235/Zadania_page-0887_y7mhwv.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029236/Zadania_page-0888_lybu7o.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029236/Zadania_page-0889_gzrvbz.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029236/Zadania_page-0890_e1lqft.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029262/Zadania_page-0891_ddwo6i.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029262/Zadania_page-0892_kdx3sz.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029262/Zadania_page-0893_s4rajt.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029263/Zadania_page-0894_upm4ar.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029263/Zadania_page-0895_z82tw9.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029263/Zadania_page-0896_pvxdxr.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029263/Zadania_page-0897_w2ybzc.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029263/Zadania_page-0898_jkjzce.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722028912/Zadania_page-0899_yphhef.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029421/Zadania_page-0900_funmav.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029420/Zadania_page-0901_bv8mfn.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029421/Zadania_page-0902_zeol8s.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029421/Zadania_page-0903_lhuoye.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029421/Zadania_page-0904_mmtefj.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029421/Zadania_page-0905_kqepix.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029421/Zadania_page-0906_oprm1u.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029426/Zadania_page-0907_nrdkqe.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029426/Zadania_page-0908_odwemm.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029426/Zadania_page-0909_apw8bf.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029426/Zadania_page-0910_km019u.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029427/Zadania_page-0911_loueat.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029427/Zadania_page-0912_eb6ygg.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029427/Zadania_page-0913_vou0ol.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029433/Zadania_page-0914_c0wtbm.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029432/Zadania_page-0915_kycwri.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029432/Zadania_page-0916_hu9hdh.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029433/Zadania_page-0917_k2m8rj.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029433/Zadania_page-0918_qay9ii.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029433/Zadania_page-0919_rjgbel.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029433/Zadania_page-0920_s2i9yj.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029434/Zadania_page-0921_flavi3.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029440/Zadania_page-0922_fvafkw.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029440/Zadania_page-0923_peljqt.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029440/Zadania_page-0924_liq42a.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029440/Zadania_page-0925_ondqye.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029441/Zadania_page-0926_yrbkiy.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029441/Zadania_page-0927_d6ixok.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029441/Zadania_page-0928_zp5sjq.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029448/Zadania_page-0929_gvj9pf.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029448/Zadania_page-0930_uuqdyz.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029448/Zadania_page-0931_hg1ikc.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029448/Zadania_page-0932_jznddl.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029448/Zadania_page-0933_cisswq.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029449/Zadania_page-0934_e0zqxm.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029449/Zadania_page-0935_kltoui.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029450/Zadania_page-0936_vlsipf.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029458/Zadania_page-0937_irjstw.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029458/Zadania_page-0938_g3unmm.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029458/Zadania_page-0939_zsb2nx.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029459/Zadania_page-0940_jjrbrj.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029458/Zadania_page-0941_n9asyx.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029459/Zadania_page-0942_oweifc.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029459/Zadania_page-0943_yhdf58.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029459/Zadania_page-0944_g3qbxb.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029468/Zadania_page-0945_imgtc8.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029468/Zadania_page-0946_kvz56n.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029469/Zadania_page-0947_hwlqmw.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029469/Zadania_page-0948_uctwcj.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029469/Zadania_page-0949_rv2hcj.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029469/Zadania_page-0950_ehehso.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029470/Zadania_page-0951_qjuebz.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029478/Zadania_page-0952_n3pcbc.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029478/Zadania_page-0953_x146va.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029479/Zadania_page-0954_gbxofr.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029479/Zadania_page-0955_jth6bg.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029479/Zadania_page-0956_pic9vy.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029479/Zadania_page-0957_jtsznd.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029487/Zadania_page-0958_yjb3tz.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029487/Zadania_page-0959_wuzmcf.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029487/Zadania_page-0960_qfucby.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029487/Zadania_page-0961_lstfkt.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029488/Zadania_page-0962_xdr6rt.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029488/Zadania_page-0963_u18xtr.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029488/Zadania_page-0964_xwraxo.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029489/Zadania_page-0965_su6lpr.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029499/Zadania_page-0966_rgptar.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029499/Zadania_page-0967_xfvvpr.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029499/Zadania_page-0968_v30f9a.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029500/Zadania_page-0969_mo14ya.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029500/Zadania_page-0970_xzlxto.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029501/Zadania_page-0971_ywtfnd.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029501/Zadania_page-0972_zu5ra1.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029511/Zadania_page-0973_tga1l4.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029511/Zadania_page-0974_hryndt.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029511/Zadania_page-0975_a6o1ks.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029511/Zadania_page-0976_jyz806.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029511/Zadania_page-0977_qtty7r.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029511/Zadania_page-0978_nsvpvv.jpg,A,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029512/Zadania_page-0979_nb9flh.jpg,B,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029513/Zadania_page-0980_mnkr9p.jpg,C,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029524/Zadania_page-0981_slzsya.jpg,D,Geometria analityczna
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029524/Zadania_page-0982_rzy0ql.jpg,B,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029524/Zadania_page-0983_lu2gni.jpg,B,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029525/Zadania_page-0984_kgts5m.jpg,A,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029525/Zadania_page-0985_m83tvj.jpg,A,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029525/Zadania_page-0986_mv3w4q.jpg,D,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029526/Zadania_page-0987_xluvzz.jpg,A,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029537/Zadania_page-0988_l8es02.jpg,B,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029537/Zadania_page-0989_rnnwvt.jpg,C,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029537/Zadania_page-0990_hy5nis.jpg,B,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029537/Zadania_page-0991_v0zzmp.jpg,D,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029537/Zadania_page-0992_q4mkms.jpg,A,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029538/Zadania_page-0993_itf35o.jpg,B,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029539/Zadania_page-0994_hcdr10.jpg,B,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029538/Zadania_page-0995_nfqvx4.jpg,C,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029539/Zadania_page-0996_euogkn.jpg,D,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029539/Zadania_page-0997_vcnnpv.jpg,A,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029556/Zadania_page-0998_aj6wrv.jpg,D,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029556/Zadania_page-0999_wetfsq.jpg,C,Stereometria
Matematyka,https://res.cloudinary.com/db1hycmuu/image/upload/v1722029556/Zadania_page-1000_kf1f3h.jpg,B,Stereometria
